transaction_id,user_id,amount,transaction_date,currency,name,status,updated_at,Date_x,Date_y,Date,exchange_rate,amount_usd
TXN00431,199,3942.53,2025-05-29,EUR,Aakash,Active,2025-04-17,2025-05-29,2025-05-29,2025-05-29,83.21,47.38048311501022
TXN00432,192,2589.8,2025-04-01,EUR,Isha,Inactive,2025-06-03,2025-04-01,2025-04-01,2025-04-01,83.14,31.149867693047874
TXN00433,116,1379.38,2025-05-07,EUR,Rohan,Active,2025-01-11,2025-05-07,2025-05-07,2025-05-07,84.84,16.25860443187176
TXN00434,121,2140.08,2025-06-04,EUR,Manav,Active,2025-06-20,2025-06-04,2025-06-04,2025-06-04,84.9,25.207067137809183
TXN00435,169,1512.82,2025-04-09,EUR,Neha,Active,2025-01-21,2025-04-09,2025-04-09,2025-04-09,84.97,17.804166176297517
TXN00436,177,4452.43,2025-06-27,EUR,Sneha,Inactive,2025-02-14,2025-06-27,2025-06-27,2025-06-27,83.32,53.437710033605384
TXN00437,113,3940.77,2025-05-31,EUR,Meera,Active,2025-04-29,,,,,
TXN00438,120,3050.5,2025-05-05,EUR,Amit,Inactive,2025-01-23,2025-05-05,2025-05-05,2025-05-05,84.3,36.18623962040332
TXN00439,166,95.19,2025-03-13,EUR,Arjun,Active,2025-03-10,2025-03-13,2025-03-13,2025-03-13,84.49,1.126642206178246
TXN00440,122,3007.04,2025-01-29,EUR,Rahul,Active,2025-04-30,2025-01-29,2025-01-29,2025-01-29,84.37,35.641104658053806
TXN00441,179,458.12,2025-06-07,EUR,Dev,Inactive,2025-03-04,,,,,
TXN00442,200,3307.16,2025-01-13,EUR,Karan,Inactive,2025-03-01,2025-01-13,2025-01-13,2025-01-13,84.02,39.36158057605332
TXN00443,133,4502.48,2025-04-03,EUR,Meera,Inactive,2025-01-20,2025-04-03,2025-04-03,2025-04-03,84.55,53.252276759314014
TXN00444,165,46.3,2025-01-10,EUR,Karan,Inactive,2025-02-19,2025-01-10,2025-01-10,2025-01-10,83.92,0.5517159199237368
TXN00445,189,3868.07,2025-05-06,EUR,Yash,Inactive,2025-04-10,2025-05-06,2025-05-06,2025-05-06,84.84,45.59252710985384
TXN00446,140,1936.37,2025-03-26,EUR,Amit,Active,2025-04-18,2025-03-26,2025-03-26,2025-03-26,83.51,23.187282960124534
TXN00447,115,3932.97,2025-01-08,EUR,Kriti,Active,2025-02-20,2025-01-08,2025-01-08,2025-01-08,84.05,46.79321832242712
TXN00448,167,142.08,2025-01-22,EUR,Pooja,Active,2025-01-08,2025-01-22,2025-01-22,2025-01-22,84.89,1.6736953704794442
TXN00449,168,968.79,2025-04-05,EUR,Sneha,Inactive,2025-06-28,,,,,
TXN00450,171,4673.63,2025-05-17,EUR,Pooja,Inactive,2025-03-06,,,,,
TXN00451,176,4379.57,2025-05-28,EUR,Karan,Active,2025-03-21,2025-05-28,2025-05-28,2025-05-28,83.23,52.620088910248704
TXN00452,110,2546.55,2025-04-12,EUR,Karan,Inactive,2025-03-22,,,,,
TXN00453,184,1838.98,2025-05-24,EUR,Meera,Inactive,2025-06-02,,,,,
TXN00454,157,1108.71,2025-04-27,EUR,Arjun,Active,2025-05-21,,,,,
TXN00455,183,4303.64,2025-01-25,EUR,Nisha,Active,2025-01-11,,,,,
TXN00456,127,3833.76,2025-02-08,EUR,Isha,Inactive,2025-04-05,,,,,
TXN00457,127,1001.05,2025-03-14,EUR,Isha,Inactive,2025-04-05,2025-03-14,2025-03-14,2025-03-14,83.25,12.024624624624623
TXN00458,135,4076.63,2025-05-06,EUR,Rahul,Active,2025-03-17,2025-05-06,2025-05-06,2025-05-06,84.84,48.0508015087223
TXN00459,196,3911.85,2025-03-20,EUR,Nisha,Inactive,2025-04-24,2025-03-20,2025-03-20,2025-03-20,84.53,46.277652904294335
TXN00460,157,285.1,2025-03-06,EUR,Arjun,Active,2025-05-21,2025-03-06,2025-03-06,2025-03-06,83.22,3.425859168469118
TXN00461,193,1692.08,2025-03-03,EUR,Kriti,Active,2025-06-12,2025-03-03,2025-03-03,2025-03-03,84.38,20.053093150035554
TXN00462,195,2109.62,2025-03-27,EUR,Karan,Active,2025-02-09,2025-03-27,2025-03-27,2025-03-27,84.95,24.833666862860504
TXN00463,120,631.54,2025-03-21,EUR,Amit,Inactive,2025-01-23,2025-03-21,2025-03-21,2025-03-21,84.13,7.506715796980863
TXN00464,119,296.77,2025-02-07,EUR,Karan,Inactive,2025-01-05,2025-02-07,2025-02-07,2025-02-07,84.17,3.52584056076987
TXN00465,178,2712.67,2025-04-01,EUR,Vikas,Active,2025-05-10,2025-04-01,2025-04-01,2025-04-01,83.14,32.62773634832812
TXN00466,169,4196.44,2025-02-15,EUR,Neha,Active,2025-01-21,,,,,
TXN00467,142,677.37,2025-02-06,EUR,Amit,Inactive,2025-03-20,2025-02-06,2025-02-06,2025-02-06,84.62,8.00484519026235
TXN00468,128,1707.57,2025-05-17,EUR,Vikas,Inactive,2025-01-11,,,,,
TXN00469,182,3582.91,2025-04-18,EUR,Amit,Active,2025-06-28,2025-04-18,2025-04-18,2025-04-18,83.41,42.95540103105143
TXN00470,142,4525.08,2025-06-26,EUR,Amit,Inactive,2025-03-20,2025-06-26,2025-06-26,2025-06-26,84.48,53.56392045454545
TXN00471,109,1155.69,2025-01-15,EUR,Aakash,Active,2025-01-19,2025-01-15,2025-01-15,2025-01-15,84.52,13.673568386180786
TXN00472,136,540.46,2025-06-24,EUR,Anjali,Inactive,2025-01-03,2025-06-24,2025-06-24,2025-06-24,83.32,6.486557849255882
TXN00473,121,1641.39,2025-02-02,EUR,Manav,Active,2025-06-20,,,,,
TXN00474,127,4034.69,2025-01-21,EUR,Isha,Inactive,2025-04-05,2025-01-21,2025-01-21,2025-01-21,84.12,47.96350451735616
TXN00475,169,1503.65,2025-02-26,EUR,Neha,Active,2025-01-21,2025-02-26,2025-02-26,2025-02-26,83.93,17.915524842130345
TXN00476,146,1558.91,2025-03-28,EUR,Nisha,Inactive,2025-06-23,2025-03-28,2025-03-28,2025-03-28,83.78,18.607185485796133
TXN00477,113,2604.33,2025-03-02,EUR,Meera,Active,2025-04-29,,,,,
TXN00478,118,557.95,2025-06-21,EUR,Sneha,Active,2025-03-24,,,,,
TXN00479,189,2555.62,2025-05-06,EUR,Yash,Inactive,2025-04-10,2025-05-06,2025-05-06,2025-05-06,84.84,30.12281942479962
TXN00480,187,4222.26,2025-03-17,EUR,Ritika,Inactive,2025-05-31,2025-03-17,2025-03-17,2025-03-17,83.25,50.71783783783784
TXN00481,127,204.66,2025-02-27,EUR,Isha,Inactive,2025-04-05,2025-02-27,2025-02-27,2025-02-27,84.03,2.435558729025348
TXN00482,119,1754.96,2025-02-02,EUR,Karan,Inactive,2025-01-05,,,,,
TXN00483,178,4804.51,2025-03-14,EUR,Vikas,Active,2025-05-10,2025-03-14,2025-03-14,2025-03-14,83.25,57.71183183183184
TXN00484,145,4335.1,2025-02-23,EUR,Isha,Active,2025-03-04,,,,,
TXN00485,176,3454.41,2025-04-14,EUR,Karan,Active,2025-03-21,2025-04-14,2025-04-14,2025-04-14,84.69,40.788877081119374
TXN00486,196,2772.89,2025-01-19,EUR,Nisha,Inactive,2025-04-24,,,,,
TXN00487,140,733.28,2025-03-25,EUR,Amit,Active,2025-04-18,2025-03-25,2025-03-25,2025-03-25,83.29,8.803938047784847
TXN00488,124,2501.3,2025-04-01,EUR,Meera,Inactive,2025-01-29,2025-04-01,2025-04-01,2025-04-01,83.14,30.08539812364686
TXN00489,136,3118.56,2025-03-31,EUR,Anjali,Inactive,2025-01-03,2025-03-31,2025-03-31,2025-03-31,84.07,37.094801950755325
TXN00490,188,2470.64,2025-03-29,EUR,Amit,Active,2025-03-20,,,,,
TXN00491,128,1111.24,2025-05-01,EUR,Vikas,Inactive,2025-01-11,2025-05-01,2025-05-01,2025-05-01,83.55,13.300299222022742
TXN00492,199,2450.88,2025-03-06,EUR,Aakash,Active,2025-04-17,2025-03-06,2025-03-06,2025-03-06,83.22,29.450612833453498
TXN00493,162,1845.11,2025-04-13,EUR,Karan,Active,2025-06-23,,,,,
TXN00494,108,267.07,2025-03-09,EUR,Isha,Inactive,2025-05-18,,,,,
TXN00495,121,1860.65,2025-04-21,EUR,Manav,Active,2025-06-20,2025-04-21,2025-04-21,2025-04-21,83.42,22.304603212658836
TXN00496,107,1764.68,2025-04-30,EUR,Ritika,Inactive,2025-05-18,2025-04-30,2025-04-30,2025-04-30,83.91,21.03062805386724
TXN00497,184,2738.47,2025-02-23,EUR,Meera,Inactive,2025-06-02,,,,,
TXN00498,150,2238.21,2025-06-30,EUR,Anjali,Active,2025-04-28,2025-06-30,2025-06-30,2025-06-30,84.71,26.422028095856454
TXN00499,171,2796.91,2025-03-20,EUR,Pooja,Inactive,2025-03-06,2025-03-20,2025-03-20,2025-03-20,84.53,33.08777948657281
TXN00500,200,2606.08,2025-01-27,EUR,Karan,Inactive,2025-03-01,2025-01-27,2025-01-27,2025-01-27,84.07,30.99892946354229
TXN00501,142,2499.31,2025-04-25,EUR,Amit,Inactive,2025-03-20,2025-04-25,2025-04-25,2025-04-25,84.26,29.661879895561356
TXN00502,163,4161.41,2025-03-21,EUR,Rahul,Active,2025-03-21,2025-03-21,2025-03-21,2025-03-21,84.13,49.46404374182812
TXN00503,157,3362.83,2025-04-19,EUR,Arjun,Active,2025-05-21,,,,,
TXN00504,140,1162.26,2025-01-29,EUR,Amit,Active,2025-04-18,2025-01-29,2025-01-29,2025-01-29,84.37,13.775749674054758
TXN00505,123,150.47,2025-05-31,EUR,Manav,Active,2025-06-21,,,,,
TXN00506,165,1612.15,2025-05-28,EUR,Karan,Inactive,2025-02-19,2025-05-28,2025-05-28,2025-05-28,83.23,19.36981857503304
TXN00507,128,461.02,2025-05-22,EUR,Vikas,Inactive,2025-01-11,2025-05-22,2025-05-22,2025-05-22,83.64,5.51195600191296
TXN00508,148,310.11,2025-01-02,EUR,Neha,Inactive,2025-02-15,2025-01-02,2025-01-02,2025-01-02,83.25,3.725045045045045
TXN00509,186,796.32,2025-05-30,EUR,Pooja,Inactive,2025-06-26,2025-05-30,2025-05-30,2025-05-30,83.63,9.521941886882699
TXN00510,105,3792.09,2025-03-13,EUR,Amit,Active,2025-05-05,2025-03-13,2025-03-13,2025-03-13,84.49,44.8821162267724
TXN00511,182,4649.57,2025-04-07,EUR,Amit,Active,2025-06-28,2025-04-07,2025-04-07,2025-04-07,83.03,55.99867517764663
TXN00512,164,4582.96,2025-03-20,EUR,Dev,Inactive,2025-03-03,2025-03-20,2025-03-20,2025-03-20,84.53,54.216964391340355
TXN00513,154,3820.83,2025-06-03,EUR,Rohan,Inactive,2025-04-09,2025-06-03,2025-06-03,2025-06-03,84.29,45.32957646221378
TXN00514,156,2940.79,2025-06-27,EUR,Meera,Active,2025-03-02,2025-06-27,2025-06-27,2025-06-27,83.32,35.29512722035526
TXN00515,114,521.99,2025-02-06,EUR,Manav,Inactive,2025-04-28,2025-02-06,2025-02-06,2025-02-06,84.62,6.1686362562042065
TXN00516,126,3077.79,2025-01-24,EUR,Nisha,Inactive,2025-04-28,2025-01-24,2025-01-24,2025-01-24,84.06,36.61420413990007
TXN00517,128,340.6,2025-02-26,EUR,Vikas,Inactive,2025-01-11,2025-02-26,2025-02-26,2025-02-26,83.93,4.058143691171214
TXN00518,194,2482.29,2025-03-26,EUR,Aakash,Inactive,2025-02-24,2025-03-26,2025-03-26,2025-03-26,83.51,29.72446413603161
TXN00519,151,1701.41,2025-02-15,EUR,Kriti,Active,2025-02-09,,,,,
TXN00520,182,30.65,2025-05-29,EUR,Amit,Active,2025-06-28,2025-05-29,2025-05-29,2025-05-29,83.21,0.3683451508232184
TXN00521,150,2680.38,2025-05-04,EUR,Anjali,Active,2025-04-28,,,,,
TXN00522,177,1674.44,2025-01-16,EUR,Sneha,Inactive,2025-02-14,2025-01-16,2025-01-16,2025-01-16,83.1,20.149699157641397
TXN00523,156,4890.08,2025-06-10,EUR,Meera,Active,2025-03-02,2025-06-10,2025-06-10,2025-06-10,84.34,57.980554896846094
TXN00524,149,131.57,2025-06-22,EUR,Manav,Active,2025-03-16,,,,,
TXN00525,104,1057.34,2025-06-15,EUR,Priya,Active,2025-06-19,,,,,
TXN00526,185,77.1,2025-03-31,EUR,Rahul,Inactive,2025-02-04,2025-03-31,2025-03-31,2025-03-31,84.07,0.9170928987748305
TXN00527,140,1780.53,2025-01-19,EUR,Amit,Active,2025-04-18,,,,,
TXN00528,199,1082.87,2025-01-18,EUR,Aakash,Active,2025-04-17,,,,,
TXN00529,185,815.45,2025-04-28,EUR,Rahul,Inactive,2025-02-04,2025-04-28,2025-04-28,2025-04-28,83.9,9.719308700834327
TXN00530,143,4047.87,2025-05-27,EUR,Meera,Inactive,2025-05-22,2025-05-27,2025-05-27,2025-05-27,83.58,48.4310839913855
TXN00531,177,2793.0,2025-01-10,EUR,Sneha,Inactive,2025-02-14,2025-01-10,2025-01-10,2025-01-10,83.92,33.28169685414681
TXN00532,170,3348.02,2025-05-18,EUR,Neha,Active,2025-06-28,,,,,
TXN00533,115,2298.13,2025-03-28,EUR,Kriti,Active,2025-02-20,2025-03-28,2025-03-28,2025-03-28,83.78,27.430532346622105
TXN00534,174,683.66,2025-01-30,EUR,Pooja,Active,2025-04-20,2025-01-30,2025-01-30,2025-01-30,83.49,8.188525571924782
TXN00535,165,1023.24,2025-02-04,EUR,Karan,Inactive,2025-02-19,2025-02-04,2025-02-04,2025-02-04,84.55,12.102188054405678
TXN00536,164,2726.82,2025-06-18,EUR,Dev,Inactive,2025-03-03,2025-06-18,2025-06-18,2025-06-18,84.08,32.431255946717414
TXN00537,160,3376.32,2025-01-07,EUR,Arjun,Active,2025-05-06,2025-01-07,2025-01-07,2025-01-07,84.17,40.113104431507665
TXN00538,159,1355.77,2025-03-16,EUR,Arjun,Active,2025-04-03,,,,,
TXN00539,156,2589.16,2025-01-06,EUR,Meera,Active,2025-03-02,2025-01-06,2025-01-06,2025-01-06,84.52,30.63369616658779
TXN00540,161,2523.05,2025-01-15,EUR,Aakash,Active,2025-01-09,2025-01-15,2025-01-15,2025-01-15,84.52,29.85151443445339
TXN00541,107,946.73,2025-05-24,EUR,Ritika,Inactive,2025-05-18,,,,,
TXN00542,179,1477.59,2025-04-17,EUR,Dev,Inactive,2025-03-04,2025-04-17,2025-04-17,2025-04-17,83.05,17.79157134256472
TXN00543,158,1255.32,2025-05-11,EUR,Yash,Active,2025-03-07,,,,,
TXN00544,105,2326.01,2025-01-05,EUR,Amit,Active,2025-05-05,,,,,
TXN00545,169,2071.92,2025-05-28,EUR,Neha,Active,2025-01-21,2025-05-28,2025-05-28,2025-05-28,83.23,24.893908446473628
TXN00546,110,1485.71,2025-03-18,EUR,Karan,Inactive,2025-03-22,2025-03-18,2025-03-18,2025-03-18,84.12,17.661792677127913
TXN00547,160,4855.3,2025-05-06,EUR,Arjun,Active,2025-05-06,2025-05-06,2025-05-06,2025-05-06,84.84,57.22890146157473
TXN00548,149,4072.36,2025-06-13,EUR,Manav,Active,2025-03-16,2025-06-13,2025-06-13,2025-06-13,84.55,48.16510940272029
TXN00549,178,4654.16,2025-06-20,EUR,Vikas,Active,2025-05-10,2025-06-20,2025-06-20,2025-06-20,84.39,55.150610261879365
TXN00550,154,3254.83,2025-06-21,EUR,Rohan,Inactive,2025-04-09,,,,,
TXN00551,173,1846.75,2025-02-13,EUR,Dev,Active,2025-04-19,2025-02-13,2025-02-13,2025-02-13,84.62,21.824036870716142
TXN00552,132,791.79,2025-04-05,EUR,Amit,Inactive,2025-04-26,,,,,
TXN00553,193,2656.75,2025-03-21,EUR,Kriti,Active,2025-06-12,2025-03-21,2025-03-21,2025-03-21,84.13,31.579103767978133
TXN00554,158,898.71,2025-02-08,EUR,Yash,Active,2025-03-07,,,,,
TXN00555,124,3930.11,2025-05-29,EUR,Meera,Inactive,2025-01-29,2025-05-29,2025-05-29,2025-05-29,83.21,47.231222208869134
TXN00556,166,1481.34,2025-01-31,EUR,Arjun,Active,2025-03-10,2025-01-31,2025-01-31,2025-01-31,84.98,17.431630971993407
TXN00557,154,1936.97,2025-06-14,EUR,Rohan,Inactive,2025-04-09,,,,,
TXN00558,161,1384.48,2025-06-22,EUR,Aakash,Active,2025-01-09,,,,,
TXN00559,189,4495.0,2025-04-12,EUR,Yash,Inactive,2025-04-10,,,,,
TXN00560,168,2750.82,2025-02-01,EUR,Sneha,Inactive,2025-06-28,,,,,
TXN00561,135,2010.56,2025-02-28,EUR,Rahul,Active,2025-03-17,2025-02-28,2025-02-28,2025-02-28,83.5,24.078562874251496
TXN00562,118,2318.29,2025-01-28,EUR,Sneha,Active,2025-03-24,2025-01-28,2025-01-28,2025-01-28,84.34,27.487431823571256
TXN00563,179,253.24,2025-01-22,EUR,Dev,Inactive,2025-03-04,2025-01-22,2025-01-22,2025-01-22,84.89,2.983154670750383
TXN00564,143,2919.29,2025-04-01,EUR,Meera,Inactive,2025-05-22,2025-04-01,2025-04-01,2025-04-01,83.14,35.11294202549916
TXN00565,190,2950.51,2025-01-03,EUR,Karan,Inactive,2025-03-07,2025-01-03,2025-01-03,2025-01-03,83.71,35.24680444391352
TXN00566,170,226.35,2025-05-25,EUR,Neha,Active,2025-06-28,,,,,
TXN00567,107,2716.56,2025-04-30,EUR,Ritika,Inactive,2025-05-18,2025-04-30,2025-04-30,2025-04-30,83.91,32.37468716481945
TXN00568,103,2898.41,2025-02-16,EUR,Aakash,Inactive,2025-06-19,,,,,
TXN00569,165,483.2,2025-03-08,EUR,Karan,Inactive,2025-02-19,,,,,
TXN00570,137,4813.29,2025-05-11,EUR,Aakash,Inactive,2025-03-14,,,,,
TXN00571,152,4926.24,2025-06-15,EUR,Vikas,Inactive,2025-03-17,,,,,
TXN00572,131,1515.04,2025-04-02,EUR,Vikas,Active,2025-02-02,2025-04-02,2025-04-02,2025-04-02,84.56,17.91674550614948
TXN00573,181,665.66,2025-02-22,EUR,Rahul,Active,2025-05-21,,,,,
TXN00574,118,2336.79,2025-04-13,EUR,Sneha,Active,2025-03-24,,,,,
TXN00575,119,2653.98,2025-06-22,EUR,Karan,Inactive,2025-01-05,,,,,
TXN00576,192,1008.26,2025-06-18,EUR,Isha,Inactive,2025-06-03,2025-06-18,2025-06-18,2025-06-18,84.08,11.991674595623216
TXN00577,168,368.53,2025-06-30,EUR,Sneha,Inactive,2025-06-28,2025-06-30,2025-06-30,2025-06-30,84.71,4.350489906740645
TXN00578,115,4695.79,2025-01-20,EUR,Kriti,Active,2025-02-20,2025-01-20,2025-01-20,2025-01-20,83.33,56.35173406936278
TXN00579,150,2376.78,2025-03-31,EUR,Anjali,Active,2025-04-28,2025-03-31,2025-03-31,2025-03-31,84.07,28.271440466278108
TXN00580,143,1525.14,2025-06-11,EUR,Meera,Inactive,2025-05-22,2025-06-11,2025-06-11,2025-06-11,84.15,18.124064171122996
TXN00581,159,3391.54,2025-02-07,EUR,Arjun,Active,2025-04-03,2025-02-07,2025-02-07,2025-02-07,84.17,40.29392895330878
TXN00582,189,2319.06,2025-04-12,EUR,Yash,Inactive,2025-04-10,,,,,
TXN00583,178,759.48,2025-01-04,EUR,Vikas,Active,2025-05-10,,,,,
TXN00584,120,2997.7,2025-01-13,EUR,Amit,Inactive,2025-01-23,2025-01-13,2025-01-13,2025-01-13,84.02,35.67840990240419
TXN00585,112,3673.64,2025-01-15,EUR,Rahul,Active,2025-03-25,2025-01-15,2025-01-15,2025-01-15,84.52,43.46474207288216
TXN00586,125,3304.72,2025-04-05,EUR,Ritika,Active,2025-03-08,,,,,
TXN00587,123,1817.01,2025-01-08,EUR,Manav,Active,2025-06-21,2025-01-08,2025-01-08,2025-01-08,84.05,21.618203450327186
TXN00588,121,108.68,2025-04-22,EUR,Manav,Active,2025-06-20,2025-04-22,2025-04-22,2025-04-22,83.35,1.303899220155969
TXN00589,104,537.17,2025-03-11,EUR,Priya,Active,2025-06-19,2025-03-11,2025-03-11,2025-03-11,84.24,6.376661918328585
TXN00590,176,2487.71,2025-01-15,EUR,Karan,Active,2025-03-21,2025-01-15,2025-01-15,2025-01-15,84.52,29.433388547089447
TXN00591,146,2919.97,2025-03-10,EUR,Nisha,Inactive,2025-06-23,2025-03-10,2025-03-10,2025-03-10,83.69,34.89030947544509
TXN00592,152,424.42,2025-06-24,EUR,Vikas,Inactive,2025-03-17,2025-06-24,2025-06-24,2025-06-24,83.32,5.093855016802689
TXN00593,147,2518.15,2025-03-01,EUR,Nisha,Active,2025-06-15,,,,,
TXN00594,138,3600.43,2025-01-24,EUR,Vikas,Active,2025-05-24,2025-01-24,2025-01-24,2025-01-24,84.06,42.83166785629312
TXN00595,116,384.85,2025-06-18,EUR,Rohan,Active,2025-01-11,2025-06-18,2025-06-18,2025-06-18,84.08,4.577188392007612
TXN00596,158,4132.22,2025-01-23,EUR,Yash,Active,2025-03-07,2025-01-23,2025-01-23,2025-01-23,83.06,49.749819407657114
TXN00597,114,3127.72,2025-03-07,EUR,Manav,Inactive,2025-04-28,2025-03-07,2025-03-07,2025-03-07,84.5,37.01443786982248
TXN00598,125,4388.56,2025-02-16,EUR,Ritika,Active,2025-03-08,,,,,
TXN00599,123,3875.28,2025-05-13,EUR,Manav,Active,2025-06-21,2025-05-13,2025-05-13,2025-05-13,84.5,45.86130177514793
TXN00600,129,2889.7,2025-01-02,EUR,Pooja,Inactive,2025-01-28,2025-01-02,2025-01-02,2025-01-02,83.25,34.71111111111111
TXN00601,158,2915.44,2025-01-17,EUR,Yash,Active,2025-03-07,2025-01-17,2025-01-17,2025-01-17,84.59,34.46553966189857
TXN00602,182,4827.82,2025-01-11,EUR,Amit,Active,2025-06-28,,,,,
TXN00603,108,3722.72,2025-03-26,EUR,Isha,Inactive,2025-05-18,2025-03-26,2025-03-26,2025-03-26,83.51,44.57813435516704
TXN00604,132,2214.14,2025-01-12,EUR,Amit,Inactive,2025-04-26,,,,,
TXN00605,105,32.07,2025-06-07,EUR,Amit,Active,2025-05-05,,,,,
TXN00606,137,2601.59,2025-05-03,EUR,Aakash,Inactive,2025-03-14,,,,,
TXN00607,164,574.99,2025-01-02,EUR,Dev,Inactive,2025-03-03,2025-01-02,2025-01-02,2025-01-02,83.25,6.906786786786787
TXN00608,103,3994.19,2025-03-20,EUR,Aakash,Inactive,2025-06-19,2025-03-20,2025-03-20,2025-03-20,84.53,47.25174494262392
TXN00609,104,598.52,2025-03-11,EUR,Priya,Active,2025-06-19,2025-03-11,2025-03-11,2025-03-11,84.24,7.104938271604938
TXN00610,195,3036.84,2025-02-28,EUR,Karan,Active,2025-02-09,2025-02-28,2025-02-28,2025-02-28,83.5,36.36934131736527
TXN00611,192,4657.37,2025-03-22,EUR,Isha,Inactive,2025-06-03,,,,,
TXN00612,127,288.9,2025-05-12,EUR,Isha,Inactive,2025-04-05,2025-05-12,2025-05-12,2025-05-12,84.6,3.4148936170212765
TXN00613,174,1197.28,2025-05-08,EUR,Pooja,Active,2025-04-20,2025-05-08,2025-05-08,2025-05-08,84.02,14.249940490359439
TXN00614,122,1302.32,2025-04-18,EUR,Rahul,Active,2025-04-30,2025-04-18,2025-04-18,2025-04-18,83.41,15.61347560244575
TXN00615,197,840.29,2025-01-07,EUR,Aakash,Active,2025-06-05,2025-01-07,2025-01-07,2025-01-07,84.17,9.983248188190567
TXN00616,126,3457.48,2025-05-04,EUR,Nisha,Inactive,2025-04-28,,,,,
TXN00617,102,618.16,2025-01-13,EUR,Dev,Active,2025-01-02,2025-01-13,2025-01-13,2025-01-13,84.02,7.357295881932873
TXN00618,188,555.78,2025-03-23,EUR,Amit,Active,2025-03-20,,,,,
TXN00619,142,3243.33,2025-02-04,EUR,Amit,Inactive,2025-03-20,2025-02-04,2025-02-04,2025-02-04,84.55,38.359905381431105
TXN00620,132,3651.35,2025-05-10,EUR,Amit,Inactive,2025-04-26,,,,,
TXN00621,104,4053.98,2025-04-13,EUR,Priya,Active,2025-06-19,,,,,
TXN00622,160,4307.44,2025-03-15,EUR,Arjun,Active,2025-05-06,,,,,
TXN00623,172,4680.42,2025-06-30,EUR,Yash,Active,2025-06-05,2025-06-30,2025-06-30,2025-06-30,84.71,55.25227245897769
TXN00624,181,348.79,2025-03-28,EUR,Rahul,Active,2025-05-21,2025-03-28,2025-03-28,2025-03-28,83.78,4.163165433277632
TXN00625,153,3498.72,2025-04-04,EUR,Arjun,Inactive,2025-04-06,2025-04-04,2025-04-04,2025-04-04,83.52,41.89080459770115
TXN00626,105,4651.45,2025-04-08,EUR,Amit,Active,2025-05-05,2025-04-08,2025-04-08,2025-04-08,84.13,55.288838702008796
TXN00627,200,1761.52,2025-06-03,EUR,Karan,Inactive,2025-03-01,2025-06-03,2025-06-03,2025-06-03,84.29,20.898327203701506
TXN00628,127,159.39,2025-04-02,EUR,Isha,Inactive,2025-04-05,2025-04-02,2025-04-02,2025-04-02,84.56,1.8849337748344368
TXN00629,151,909.04,2025-02-18,EUR,Kriti,Active,2025-02-09,2025-02-18,2025-02-18,2025-02-18,84.77,10.723605048956
TXN00630,144,4574.87,2025-06-26,EUR,Yash,Active,2025-03-26,2025-06-26,2025-06-26,2025-06-26,84.48,54.15329071969697
TXN00631,133,1143.1,2025-01-29,EUR,Meera,Inactive,2025-01-20,2025-01-29,2025-01-29,2025-01-29,84.37,13.548654735095411
TXN00632,163,3019.74,2025-04-22,EUR,Rahul,Active,2025-03-21,2025-04-22,2025-04-22,2025-04-22,83.35,36.229634073185366
TXN00633,153,661.93,2025-06-14,EUR,Arjun,Inactive,2025-04-06,,,,,
TXN00634,130,2172.72,2025-05-05,EUR,Aakash,Inactive,2025-06-17,2025-05-05,2025-05-05,2025-05-05,84.3,25.773665480427045
TXN00635,171,1658.54,2025-02-25,EUR,Pooja,Inactive,2025-03-06,2025-02-25,2025-02-25,2025-02-25,84.55,19.616085156712003
TXN00636,127,1885.66,2025-02-27,EUR,Isha,Inactive,2025-04-05,2025-02-27,2025-02-27,2025-02-27,84.03,22.44031893371415
TXN00637,133,2553.44,2025-01-05,EUR,Meera,Inactive,2025-01-20,,,,,
TXN00638,153,2916.12,2025-03-05,EUR,Arjun,Inactive,2025-04-06,2025-03-05,2025-03-05,2025-03-05,83.34,34.9906407487401
TXN00639,181,4662.78,2025-02-19,EUR,Rahul,Active,2025-05-21,2025-02-19,2025-02-19,2025-02-19,84.32,55.298624288425046
TXN00640,126,413.07,2025-06-22,EUR,Nisha,Inactive,2025-04-28,,,,,
TXN00641,155,3582.64,2025-04-21,EUR,Karan,Active,2025-03-28,2025-04-21,2025-04-21,2025-04-21,83.42,42.94701510429154
TXN00642,101,1738.13,2025-04-15,EUR,Vikas,Active,2025-05-13,2025-04-15,2025-04-15,2025-04-15,83.01,20.938802553909166
TXN00643,154,1230.24,2025-06-11,EUR,Rohan,Inactive,2025-04-09,2025-06-11,2025-06-11,2025-06-11,84.15,14.619607843137254
TXN00644,174,4988.29,2025-04-30,EUR,Pooja,Active,2025-04-20,2025-04-30,2025-04-30,2025-04-30,83.91,59.448099153855324
TXN00645,120,4509.3,2025-01-26,EUR,Amit,Inactive,2025-01-23,,,,,
TXN00646,132,2172.69,2025-01-23,EUR,Amit,Inactive,2025-04-26,2025-01-23,2025-01-23,2025-01-23,83.06,26.158078497471706
TXN00647,147,3223.78,2025-05-08,EUR,Nisha,Active,2025-06-15,2025-05-08,2025-05-08,2025-05-08,84.02,38.36919781004523
TXN00648,101,3960.55,2025-06-28,EUR,Vikas,Active,2025-05-13,,,,,
TXN00649,107,245.73,2025-05-27,EUR,Ritika,Inactive,2025-05-18,2025-05-27,2025-05-27,2025-05-27,83.58,2.9400574300071787
TXN00650,106,2759.19,2025-03-08,EUR,Karan,Inactive,2025-03-11,,,,,
